gt_uid,annotation_uid,image_id,fold,source_group,coarse,class_name,category_id,gt_bbox_xyxy,gt_short_edge,size_bin,m3_proposal_uid,m3_score,m3_bbox_xyxy,iou
ann_c2f926e25b52,ann_c2f926e25b52,2610,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[115.0, 310.0, 178.0, 356.0]",46.0,small,m3-f2-i2610-p254717,0.9048,"[113.99, 309.25, 178.98, 356.37]",0.9464
ann_fd1829d177a1,ann_fd1829d177a1,1829,1,mar20-airport-proxy-029,aircraft,aircraft,17,"[337.0, 261.0, 454.0, 386.0]",117.0,medium,m3-f1-i1829-p190803,0.9048,"[333.01, 271.44, 452.93, 389.5]",0.8567
ann_abf5add3796b,ann_abf5add3796b,3173,1,mar20-airport-proxy-057,aircraft,aircraft,19,"[528.0, 1.0, 615.0, 59.0]",58.0,small,m3-f1-i3173-p350406,0.9043,"[534.08, 2.22, 609.67, 55.4]",0.7965
ann_d7cd115444fc,ann_d7cd115444fc,2829,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[447.0, 78.0, 534.0, 154.0]",76.0,small,m3-f0-i2829-p266102,0.9043,"[451.44, 76.93, 533.72, 153.74]",0.93
ann_6f8a044c9fe0,ann_6f8a044c9fe0,3960,1,mar20-airport-proxy-034,aircraft,aircraft,8,"[141.0, 163.0, 216.0, 213.0]",50.0,small,m3-f1-i3960-p420916,0.9033,"[142.0, 165.05, 215.08, 205.16]",0.7817
ann_fbc606feb6fc,ann_fbc606feb6fc,3060,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[76.0, 553.0, 232.0, 725.0]",156.0,medium,m3-f2-i3060-p292504,0.9033,"[82.03, 555.08, 229.69, 723.05]",0.9243
ann_4b06e792c805,ann_4b06e792c805,1550,1,mar20-airport-proxy-034,aircraft,aircraft,16,"[654.0, 680.0, 756.0, 766.0]",86.0,small,m3-f1-i1550-p160801,0.9019,"[652.29, 679.79, 758.64, 754.59]",0.8343
ann_d5af57431966,ann_d5af57431966,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[102.0, 98.0, 186.0, 193.0]",84.0,small,m3-f2-i2925-p280504,0.9014,"[99.68, 100.2, 184.3, 192.19]",0.9241
ann_c675f11df93b,ann_c675f11df93b,3467,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[598.0, 424.0, 704.0, 501.0]",77.0,small,m3-f0-i3467-p322502,0.9014,"[606.08, 432.76, 704.08, 500.83]",0.8161
ann_9e009cb2b1da,ann_9e009cb2b1da,1997,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[460.0, 364.0, 535.0, 437.0]",73.0,small,m3-f0-i1997-p193800,0.9009,"[455.52, 359.25, 536.67, 447.78]",0.7621
ann_dc7761c047f8,ann_dc7761c047f8,3834,0,mar20-airport-proxy-032,aircraft,aircraft,8,"[268.0, 193.0, 410.0, 316.0]",123.0,medium,m3-f0-i3834-p375300,0.9004,"[262.49, 191.97, 410.15, 311.14]",0.9174
ann_57d0bcfb9887,ann_57d0bcfb9887,1651,2,mar20-airport-proxy-021,aircraft,aircraft,20,"[14.0, 502.0, 129.0, 608.0]",106.0,medium,m3-f2-i1651-p162902,0.9004,"[13.87, 500.49, 130.27, 608.89]",0.9661
ann_61ec848eaa80,ann_61ec848eaa80,1709,2,mar20-airport-proxy-005,aircraft,aircraft,19,"[249.0, 450.0, 377.0, 539.0]",89.0,small,m3-f2-i1709-p168902,0.8999,"[256.35, 443.77, 389.36, 535.91]",0.7805
ann_cfceaf990861,ann_cfceaf990861,1786,1,mar20-airport-proxy-057,aircraft,aircraft,19,"[68.0, 368.0, 165.0, 436.0]",68.0,small,m3-f1-i1786-p185703,0.8994,"[62.33, 368.87, 159.35, 431.91]",0.8281
ann_36706ccd3f6c,ann_36706ccd3f6c,4160,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[793.0, 155.0, 845.0, 197.0]",42.0,small,m3-f2-i4160-p372315,0.8989,"[791.07, 159.74, 844.88, 197.49]",0.8468
ann_701243a7d369,ann_701243a7d369,4160,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[413.0, 221.0, 467.0, 262.0]",41.0,small,m3-f2-i4160-p372314,0.8989,"[413.12, 223.34, 465.76, 261.36]",0.9041
ann_433215950992,ann_433215950992,4199,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[534.0, 388.0, 631.0, 529.0]",97.0,medium,m3-f2-i4199-p378905,0.8984,"[532.86, 382.52, 631.2, 529.98]",0.9432
ann_69ff508b5129,ann_69ff508b5129,3798,0,mar20-airport-proxy-018,aircraft,aircraft,15,"[596.0, 71.0, 657.0, 122.0]",51.0,small,m3-f0-i3798-p368407,0.8965,"[597.97, 71.3, 655.15, 120.89]",0.9113
ann_21d0cc6ec99c,ann_21d0cc6ec99c,4160,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[465.0, 349.0, 517.0, 390.0]",41.0,small,m3-f2-i4160-p372318,0.896,"[464.65, 352.74, 515.29, 392.06]",0.8332
ann_c4483fc539b8,ann_c4483fc539b8,3658,1,mar20-airport-proxy-035,aircraft,aircraft,8,"[102.0, 340.0, 164.0, 385.0]",45.0,small,m3-f1-i3658-p403203,0.8955,"[102.66, 339.34, 163.55, 382.53]",0.9151
ann_d69ad94a8487,ann_d69ad94a8487,3543,2,mar20-airport-proxy-040,aircraft,aircraft,4,"[587.0, 306.0, 641.0, 349.0]",43.0,small,m3-f2-i3543-p344409,0.895,"[586.55, 307.04, 640.8, 349.6]",0.951
ann_698d6fd24a2e,ann_698d6fd24a2e,2934,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[120.0, 491.0, 210.0, 558.0]",67.0,small,m3-f0-i2934-p276910,0.895,"[124.78, 503.2, 201.2, 557.74]",0.6912
ann_9b0aa3f0272e,ann_9b0aa3f0272e,3472,2,mar20-airport-proxy-023,aircraft,aircraft,17,"[72.0, 466.0, 138.0, 545.0]",66.0,small,m3-f2-i3472-p337806,0.8945,"[77.07, 479.89, 137.81, 540.31]",0.7039
ann_420834040821,ann_420834040821,1550,1,mar20-airport-proxy-034,aircraft,aircraft,16,"[324.0, 720.0, 433.0, 800.0]",80.0,small,m3-f1-i1550-p160803,0.894,"[327.98, 721.58, 436.08, 799.51]",0.9134
ann_50d5cca5131e,ann_50d5cca5131e,1786,1,mar20-airport-proxy-057,aircraft,aircraft,19,"[46.0, 288.0, 135.0, 354.0]",66.0,small,m3-f1-i1786-p185704,0.894,"[37.6, 286.28, 131.64, 357.08]",0.8215
ann_5d03207c266d,ann_5d03207c266d,3170,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[551.0, 296.0, 613.0, 378.0]",62.0,small,m3-f0-i3170-p296708,0.8936,"[556.7, 300.29, 604.24, 373.14]",0.6811
ann_64d492bca6d2,ann_64d492bca6d2,3524,0,mar20-airport-proxy-048,aircraft,aircraft,7,"[230.0, 496.0, 343.0, 607.0]",111.0,medium,m3-f0-i3524-p328501,0.8916,"[228.66, 491.8, 348.68, 608.2]",0.8978
ann_0f7410bfaf5f,ann_0f7410bfaf5f,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[231.0, 451.0, 315.0, 561.0]",84.0,small,m3-f2-i2925-p280505,0.8916,"[229.08, 456.69, 315.45, 560.5]",0.9192
ann_fdacf2a36ddd,ann_fdacf2a36ddd,2637,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[550.0, 402.0, 689.0, 485.0]",83.0,small,m3-f2-i2637-p258308,0.8906,"[554.2, 401.2, 680.96, 488.65]",0.8694
ann_0f352c19e082,ann_0f352c19e082,1454,1,mar20-airport-proxy-002,aircraft,aircraft,13,"[135.0, 674.0, 242.0, 776.0]",102.0,medium,m3-f1-i1454-p150902,0.8906,"[136.96, 676.56, 245.65, 775.0]",0.9171
ann_88768d70443b,ann_88768d70443b,3472,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[71.0, 196.0, 137.0, 275.0]",66.0,small,m3-f2-i3472-p337807,0.8882,"[72.58, 204.74, 138.39, 271.77]",0.8136
ann_611860c90bfb,ann_611860c90bfb,1709,2,mar20-airport-proxy-005,aircraft,aircraft,19,"[283.0, 277.0, 403.0, 372.0]",95.0,small,m3-f2-i1709-p168903,0.8882,"[283.2, 273.41, 428.12, 366.04]",0.7535
ann_8954b21b6bb9,ann_8954b21b6bb9,3960,1,mar20-airport-proxy-034,aircraft,aircraft,8,"[315.0, 358.0, 394.0, 411.0]",53.0,small,m3-f1-i3960-p420917,0.8877,"[315.61, 359.87, 393.2, 401.74]",0.7758
ann_061bae978c45,ann_061bae978c45,2261,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[454.0, 572.0, 552.0, 654.0]",82.0,small,m3-f2-i2261-p220203,0.8872,"[460.86, 571.83, 546.95, 656.3]",0.8557
ann_8be5b93625e6,ann_8be5b93625e6,1792,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[547.0, 55.0, 614.0, 115.0]",60.0,small,m3-f0-i1792-p176716,0.8872,"[546.56, 66.08, 609.69, 112.83]",0.7254
ann_1b6a6fc1ae4f,ann_1b6a6fc1ae4f,1386,2,mar20-airport-proxy-040,aircraft,aircraft,22,"[521.0, 447.0, 638.0, 523.0]",76.0,small,m3-f2-i1386-p135306,0.8862,"[520.07, 445.78, 633.84, 524.54]",0.9244
ann_231d1bd2c108,ann_231d1bd2c108,3694,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[220.0, 1.0, 291.0, 58.0]",57.0,small,m3-f1-i3694-p406810,0.8853,"[218.43, 0.59, 285.08, 58.15]",0.8887
ann_d8725bd2a82a,ann_d8725bd2a82a,2159,1,mar20-airport-proxy-020,aircraft,aircraft,15,"[480.0, 477.0, 583.0, 545.0]",68.0,small,m3-f1-i2159-p230100,0.8853,"[475.68, 479.09, 589.41, 545.93]",0.8684
ann_a613a1651385,ann_a613a1651385,3860,0,mar20-airport-proxy-036,aircraft,aircraft,18,"[499.0, 161.0, 548.0, 205.0]",44.0,small,m3-f0-i3860-p381906,0.8838,"[502.4, 160.14, 549.94, 204.9]",0.8771
ann_d246e3202679,ann_d246e3202679,3881,2,mar20-airport-proxy-040,aircraft,aircraft,22,"[17.0, 220.0, 132.0, 413.0]",115.0,medium,m3-f2-i3881-p365101,0.8828,"[13.3, 235.44, 132.04, 394.93]",0.8048
ann_e5377c8cc875,ann_e5377c8cc875,3472,2,mar20-airport-proxy-023,aircraft,aircraft,17,"[1.0, 465.0, 37.0, 543.0]",36.0,small,m3-f2-i3472-p337808,0.8828,"[0.04, 474.08, 36.97, 536.79]",0.7865
ann_df15d01b7445,ann_df15d01b7445,3170,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[426.0, 285.0, 487.0, 369.0]",61.0,small,m3-f0-i3170-p296711,0.8828,"[434.91, 288.21, 482.28, 368.04]",0.7379
ann_3e4f78849d1e,ann_3e4f78849d1e,3073,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[304.0, 597.0, 397.0, 737.0]",93.0,small,m3-f0-i3073-p290101,0.8818,"[303.66, 604.54, 398.68, 737.65]",0.9228
ann_44efa4feebe4,ann_44efa4feebe4,3920,0,mar20-airport-proxy-045,aircraft,aircraft,5,"[663.0, 252.0, 725.0, 318.0]",62.0,small,m3-f0-i3920-p391201,0.8818,"[661.69, 253.17, 723.33, 315.42]",0.8998
ann_68791778bbad,ann_68791778bbad,3754,0,mar20-airport-proxy-018,aircraft,aircraft,20,"[43.0, 486.0, 94.0, 542.0]",51.0,small,m3-f0-i3754-p357608,0.8809,"[45.13, 486.79, 94.71, 538.99]",0.8817
ann_624a2425357f,ann_624a2425357f,3364,1,mar20-airport-proxy-011,aircraft,aircraft,4,"[314.0, 77.0, 368.0, 148.0]",54.0,small,m3-f1-i3364-p369007,0.8809,"[311.52, 77.71, 369.73, 153.74]",0.8504
ann_89ed614be265,ann_89ed614be265,2941,2,mar20-airport-proxy-015,aircraft,aircraft,22,"[45.0, 351.0, 170.0, 406.0]",55.0,small,m3-f2-i2941-p282300,0.8809,"[44.43, 345.8, 168.85, 414.75]",0.7883
ann_7d3502e67b23,ann_7d3502e67b23,3920,0,mar20-airport-proxy-045,aircraft,aircraft,5,"[593.0, 321.0, 658.0, 382.0]",61.0,small,m3-f0-i3920-p391202,0.8804,"[591.86, 322.22, 654.18, 384.46]",0.8737
ann_87ee8e8b6041,ann_87ee8e8b6041,3495,1,mar20-airport-proxy-043,aircraft,aircraft,23,"[450.0, 264.0, 503.0, 301.0]",37.0,small,m3-f1-i3495-p382203,0.8789,"[446.85, 264.16, 505.49, 302.25]",0.8709
ann_19b8e47127e6,ann_19b8e47127e6,1902,1,mar20-airport-proxy-042,aircraft,aircraft,22,"[259.0, 479.0, 322.0, 572.0]",63.0,small,m3-f1-i1902-p197708,0.8789,"[260.23, 479.32, 321.8, 567.55]",0.9272
ann_6e3e28987397,ann_6e3e28987397,3490,0,mar20-airport-proxy-041,aircraft,aircraft,20,"[387.0, 279.0, 491.0, 384.0]",104.0,medium,m3-f0-i3490-p324901,0.8779,"[389.26, 280.52, 484.96, 380.42]",0.8755
ann_fbb62385e0cd,ann_fbb62385e0cd,3754,0,mar20-airport-proxy-018,aircraft,aircraft,20,"[725.0, 535.0, 779.0, 588.0]",53.0,small,m3-f0-i3754-p357609,0.877,"[727.05, 534.4, 773.73, 586.69]",0.835
ann_4be60cdca004,ann_4be60cdca004,4160,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[639.0, 133.0, 680.0, 187.0]",41.0,small,m3-f2-i4160-p372319,0.8765,"[638.07, 134.61, 678.45, 185.72]",0.8916
ann_9b42313c1ae3,ann_9b42313c1ae3,4016,1,mar20-airport-proxy-010,aircraft,aircraft,5,"[118.0, 348.0, 165.0, 397.0]",47.0,small,m3-f1-i4016-p434405,0.8755,"[113.28, 340.08, 160.54, 397.89]",0.7065
ann_74c9cc69c006,ann_74c9cc69c006,4349,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[485.0, 624.0, 592.0, 712.0]",88.0,small,m3-f1-i4349-p473706,0.875,"[489.5, 625.07, 579.25, 710.86]",0.8177
ann_a7d68be1cd07,ann_a7d68be1cd07,1382,0,mar20-airport-proxy-036,aircraft,aircraft,8,"[378.0, 322.0, 475.0, 390.0]",68.0,small,m3-f0-i1382-p135905,0.874,"[383.94, 323.97, 474.66, 390.87]",0.8974
ann_3ceb3b8f4a12,ann_3ceb3b8f4a12,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[305.0, 508.0, 399.0, 619.0]",94.0,small,m3-f2-i2925-p280507,0.8735,"[301.66, 515.97, 393.65, 619.97]",0.8405
ann_4da7c8467c99,ann_4da7c8467c99,3779,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[425.0, 653.0, 522.0, 748.0]",95.0,small,m3-f0-i3779-p363904,0.8726,"[429.1, 649.85, 520.12, 747.8]",0.9081
ann_0f597d55bfab,ann_0f597d55bfab,3960,1,mar20-airport-proxy-034,aircraft,aircraft,8,"[34.0, 45.0, 109.0, 92.0]",47.0,small,m3-f1-i3960-p420918,0.8726,"[34.93, 38.41, 104.79, 82.27]",0.6533
ann_dbda205079a1,ann_dbda205079a1,3258,2,mar20-airport-proxy-040,aircraft,aircraft,22,"[410.0, 406.0, 509.0, 474.0]",68.0,small,m3-f2-i3258-p313203,0.8721,"[410.67, 407.52, 506.52, 479.98]",0.8723
ann_c9486b0f1668,ann_c9486b0f1668,3455,2,mar20-airport-proxy-023,aircraft,aircraft,14,"[195.0, 291.0, 314.0, 410.0]",119.0,medium,m3-f2-i3455-p336002,0.8716,"[196.29, 296.42, 310.83, 414.42]",0.8869
ann_c070b93f2ffd,ann_c070b93f2ffd,3381,2,mar20-airport-proxy-051,aircraft,aircraft,16,"[269.0, 404.0, 452.0, 689.0]",183.0,medium,m3-f2-i3381-p326701,0.8706,"[269.38, 415.92, 457.18, 692.68]",0.9191
ann_34f802515465,ann_34f802515465,3779,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[154.0, 650.0, 247.0, 745.0]",93.0,small,m3-f0-i3779-p363905,0.8696,"[155.62, 647.31, 244.78, 743.31]",0.9168
ann_67146a75813c,ann_67146a75813c,1651,2,mar20-airport-proxy-021,aircraft,aircraft,20,"[274.0, 486.0, 386.0, 592.0]",106.0,medium,m3-f2-i1651-p162903,0.8696,"[274.22, 484.23, 388.28, 592.33]",0.9591
ann_39cb55031f84,ann_39cb55031f84,2724,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[488.0, 520.0, 610.0, 634.0]",114.0,medium,m3-f1-i2724-p294600,0.8687,"[487.11, 523.78, 608.2, 634.81]",0.9393
ann_aca8624f785e,ann_aca8624f785e,3483,2,mar20-airport-proxy-023,aircraft,aircraft,17,"[112.0, 246.0, 169.0, 301.0]",55.0,small,m3-f2-i3483-p339007,0.8687,"[117.72, 253.0, 161.77, 295.87]",0.6025
ann_d73f83ce896c,ann_d73f83ce896c,1487,2,mar20-airport-proxy-009,aircraft,aircraft,10,"[55.0, 271.0, 121.0, 343.0]",66.0,small,m3-f2-i1487-p144602,0.8687,"[51.9, 266.94, 123.5, 344.96]",0.8508
ann_e7e9ba8f1a0f,ann_e7e9ba8f1a0f,3759,1,mar20-airport-proxy-016,aircraft,aircraft,15,"[166.0, 535.0, 223.0, 595.0]",57.0,small,m3-f1-i3759-p409510,0.8667,"[164.79, 536.06, 221.34, 593.63]",0.913
ann_b4179f6baa18,ann_b4179f6baa18,2605,2,mar20-airport-proxy-005,aircraft,aircraft,11,"[142.0, 3.0, 356.0, 248.0]",214.0,medium,m3-f2-i2605-p254101,0.8657,"[134.86, 0.0, 354.59, 247.66]",0.9485
ann_128fc3614d88,ann_128fc3614d88,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[633.0, 455.0, 718.0, 561.0]",85.0,small,m3-f2-i2925-p280508,0.8638,"[629.86, 453.61, 717.8, 559.67]",0.9381
ann_2531fa5cd97b,ann_2531fa5cd97b,1790,1,mar20-airport-proxy-035,aircraft,aircraft,8,"[593.0, 197.0, 673.0, 293.0]",80.0,small,m3-f1-i1790-p186006,0.8633,"[598.44, 199.07, 675.0, 294.68]",0.8758
ann_f3ed92ec0200,ann_f3ed92ec0200,3660,2,mar20-airport-proxy-056,aircraft,aircraft,8,"[298.0, 342.0, 379.0, 441.0]",81.0,small,m3-f2-i3660-p353102,0.8623,"[284.96, 324.46, 386.91, 450.93]",0.6219
ann_d0cbd5c8e46c,ann_d0cbd5c8e46c,4295,0,mar20-airport-proxy-047,aircraft,aircraft,13,"[289.0, 252.0, 412.0, 352.0]",100.0,medium,m3-f0-i4295-p429600,0.8579,"[289.99, 245.75, 414.31, 358.54]",0.864
ann_f745d7877f9e,ann_f745d7877f9e,4030,1,mar20-airport-proxy-010,aircraft,aircraft,7,"[353.0, 48.0, 445.0, 139.0]",91.0,small,m3-f1-i4030-p438605,0.8574,"[350.82, 43.13, 447.12, 140.43]",0.8935
ann_dd72f4d01dea,ann_dd72f4d01dea,2262,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[106.0, 647.0, 184.0, 728.0]",78.0,small,m3-f0-i2262-p216606,0.8569,"[105.22, 647.22, 184.81, 729.35]",0.9615
ann_52e7c8396698,ann_52e7c8396698,1709,2,mar20-airport-proxy-005,aircraft,aircraft,19,"[265.0, 365.0, 397.0, 450.0]",85.0,small,m3-f2-i1709-p168904,0.8569,"[276.37, 358.62, 400.2, 449.98]",0.8346
ann_812b582dbc89,ann_812b582dbc89,1997,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[272.0, 381.0, 348.0, 454.0]",73.0,small,m3-f0-i1997-p193801,0.8555,"[267.5, 375.12, 351.25, 466.28]",0.7268
ann_e8d92a5b374d,ann_e8d92a5b374d,3960,1,mar20-airport-proxy-034,aircraft,aircraft,8,"[316.0, 28.0, 393.0, 74.0]",46.0,small,m3-f1-i3960-p420919,0.855,"[317.53, 28.72, 387.87, 68.16]",0.7834
ann_aad66aeee176,ann_aad66aeee176,3875,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[350.0, 159.0, 403.0, 229.0]",53.0,small,m3-f0-i3875-p383702,0.8545,"[352.09, 158.64, 397.91, 222.8]",0.7846
ann_c217981e31c0,ann_c217981e31c0,2593,0,mar20-airport-proxy-033,aircraft,aircraft,19,"[186.0, 540.0, 274.0, 619.0]",79.0,small,m3-f0-i2593-p244203,0.8525,"[185.86, 534.64, 276.25, 623.17]",0.8689
ann_9ea97d71201b,ann_9ea97d71201b,3815,0,mar20-airport-proxy-018,aircraft,aircraft,15,"[379.0, 79.0, 464.0, 145.0]",66.0,small,m3-f0-i3815-p372609,0.8516,"[382.25, 82.69, 457.59, 141.33]",0.7876
ann_8be3def95ae9,ann_8be3def95ae9,3300,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[684.0, 616.0, 769.0, 732.0]",85.0,small,m3-f2-i3300-p316802,0.8506,"[681.03, 612.11, 768.19, 734.77]",0.9055
ann_2f07a122e8b8,ann_2f07a122e8b8,3875,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[529.0, 511.0, 604.0, 561.0]",50.0,small,m3-f0-i3875-p383703,0.8481,"[528.86, 507.79, 600.05, 561.74]",0.8796
ann_42651358397d,ann_42651358397d,1997,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[565.0, 355.0, 640.0, 427.0]",72.0,small,m3-f0-i1997-p193802,0.8447,"[560.77, 348.54, 643.92, 436.62]",0.7372
ann_cdebdd28525a,ann_cdebdd28525a,3779,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[709.0, 657.0, 800.0, 750.0]",91.0,small,m3-f0-i3779-p363906,0.8442,"[711.6, 655.2, 799.34, 753.39]",0.915
ann_65cb324f6b7d,ann_65cb324f6b7d,3300,2,mar20-airport-proxy-015,aircraft,aircraft,4,"[511.0, 528.0, 596.0, 636.0]",85.0,small,m3-f2-i3300-p316805,0.8438,"[509.72, 521.63, 600.44, 637.74]",0.8715
ann_e09e243bcfce,ann_e09e243bcfce,2648,2,mar20-airport-proxy-008,aircraft,aircraft,14,"[336.0, 356.0, 510.0, 524.0]",168.0,medium,m3-f2-i2648-p259800,0.8433,"[350.63, 361.23, 511.08, 524.71]",0.8787
ann_893c6cc0e8dc,ann_893c6cc0e8dc,4116,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[862.0, 294.0, 917.0, 370.0]",55.0,small,m3-f1-i4116-p452100,0.8428,"[854.78, 292.96, 928.43, 367.02]",0.7148
ann_976fd294fd05,ann_976fd294fd05,2410,2,mar20-airport-proxy-015,aircraft,aircraft,23,"[171.0, 679.0, 240.0, 766.0]",69.0,small,m3-f2-i2410-p232503,0.8423,"[171.31, 677.69, 242.75, 768.41]",0.9182
ann_f65be89be453,ann_f65be89be453,2721,2,mar20-airport-proxy-013,aircraft,aircraft,18,"[703.0, 546.0, 791.0, 635.0]",88.0,small,m3-f2-i2721-p267011,0.8418,"[704.25, 543.63, 794.97, 632.15]",0.8909
ann_741734af6c95,ann_741734af6c95,1686,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[368.0, 62.0, 464.0, 195.0]",96.0,medium,m3-f0-i1686-p165906,0.8418,"[372.53, 60.4, 463.4, 189.6]",0.8979
ann_344eadc78386,ann_344eadc78386,3131,1,mar20-airport-proxy-017,aircraft,aircraft,17,"[31.0, 569.0, 198.0, 726.0]",157.0,medium,m3-f1-i3131-p345901,0.8413,"[35.99, 562.94, 205.22, 736.28]",0.8445
ann_1d95574ec6a5,ann_1d95574ec6a5,2724,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[255.0, 244.0, 370.0, 355.0]",111.0,medium,m3-f1-i2724-p294601,0.8408,"[251.9, 247.41, 362.16, 353.76]",0.8703
ann_b124eb1f0665,ann_b124eb1f0665,2651,0,mar20-airport-proxy-022,aircraft,aircraft,4,"[350.0, 23.0, 458.0, 106.0]",83.0,small,m3-f0-i2651-p249305,0.8379,"[354.83, 21.46, 460.79, 107.54]",0.8992
ann_434c0c49a7c6,ann_434c0c49a7c6,1686,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[573.0, 94.0, 672.0, 228.0]",99.0,medium,m3-f0-i1686-p165907,0.8354,"[579.96, 97.02, 668.48, 228.17]",0.873
ann_8d01bcb2810f,ann_8d01bcb2810f,2941,2,mar20-airport-proxy-015,aircraft,aircraft,22,"[142.0, 387.0, 264.0, 448.0]",61.0,small,m3-f2-i2941-p282301,0.8354,"[144.48, 384.47, 257.86, 449.9]",0.8706
ann_4e4806b6d50f,ann_4e4806b6d50f,4363,0,mar20-airport-proxy-036,aircraft,aircraft,14,"[492.0, 483.0, 642.0, 650.0]",150.0,medium,m3-f0-i4363-p435901,0.832,"[488.33, 495.21, 643.7, 652.44]",0.8841
ann_e44ae2bc7739,ann_e44ae2bc7739,2925,2,mar20-airport-proxy-051,aircraft,aircraft,19,"[323.0, 244.0, 392.0, 342.0]",69.0,small,m3-f2-i2925-p280511,0.8315,"[316.36, 247.92, 400.83, 344.26]",0.772
ann_be2d3c9d8fc5,ann_be2d3c9d8fc5,3518,0,mar20-airport-proxy-041,aircraft,aircraft,15,"[560.0, 497.0, 689.0, 677.0]",129.0,medium,m3-f0-i3518-p327601,0.8306,"[547.66, 494.73, 693.75, 679.49]",0.8602
ann_567f2409fe5f,ann_567f2409fe5f,3773,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[532.0, 194.0, 584.0, 247.0]",52.0,small,m3-f0-i3773-p362401,0.8301,"[532.3, 193.68, 584.11, 246.17]",0.9708
ann_3068ed8c259a,ann_3068ed8c259a,4116,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[770.0, 275.0, 824.0, 354.0]",54.0,small,m3-f1-i4116-p452101,0.8301,"[763.38, 280.13, 832.98, 349.83]",0.7031
ann_5cd48336d1cf,ann_5cd48336d1cf,4116,1,mar20-airport-proxy-012,aircraft,aircraft,18,"[677.0, 262.0, 731.0, 342.0]",54.0,small,m3-f1-i4116-p452102,0.8301,"[671.13, 261.3, 739.45, 340.78]",0.7741
ann_65c29cecc27d,ann_65c29cecc27d,4204,2,mar20-airport-proxy-051,aircraft,aircraft,16,"[104.0, 568.0, 357.0, 745.0]",177.0,medium,m3-f2-i4204-p380104,0.8267,"[102.34, 564.65, 357.42, 754.1]",0.9267
ann_1619aa0de8fe,ann_1619aa0de8fe,3773,0,mar20-airport-proxy-018,aircraft,aircraft,9,"[510.0, 117.0, 560.0, 169.0]",50.0,small,m3-f0-i3773-p362402,0.8262,"[510.36, 114.28, 559.95, 166.77]",0.9024
ann_64a4e2eef37d,ann_64a4e2eef37d,3014,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[199.0, 376.0, 269.0, 474.0]",70.0,small,m3-f0-i3014-p284404,0.8247,"[201.66, 376.81, 270.21, 477.1]",0.9102
ann_4603ed1b894b,ann_4603ed1b894b,1686,0,mar20-airport-proxy-036,aircraft,aircraft,16,"[676.0, 115.0, 771.0, 247.0]",95.0,small,m3-f0-i1686-p165908,0.8232,"[682.15, 118.55, 771.75, 247.85]",0.8977
ann_3d092c4d9748,ann_3d092c4d9748,2083,0,mar20-airport-proxy-026,aircraft,aircraft,4,"[351.0, 422.0, 621.0, 617.0]",195.0,medium,m3-f0-i2083-p201601,0.8228,"[352.34, 421.48, 623.44, 623.83]",0.9505
ann_e50694bc7de3,ann_e50694bc7de3,3279,0,mar20-airport-proxy-045,aircraft,aircraft,14,"[190.0, 426.0, 316.0, 563.0]",126.0,medium,m3-f0-i3279-p305704,0.8208,"[189.6, 425.39, 316.26, 562.11]",0.984
